Month: 1 | Well_ID: 1 | Groundwater_Level: 10.993428306022466 | Precipitation: 52.50449005295815 | Temperature: 21.391312233313734 | Evapotranspiration: 21.76064513028 | Pumping_Rate: 115.2106081640607 | Land_Use: Urban
Month: 55 | Well_ID: 15 | Groundwater_Level: 11.19987498206797 | Precipitation: 70.78223574840537 | Temperature: 18.964891760713922 | Evapotranspiration: 38.56702480242556 | Pumping_Rate: 151.33086427572363 | Land_Use: Urban
Month: 56 | Well_ID: 15 | Groundwater_Level: 9.84211899379701 | Precipitation: 48.484714269290805 | Temperature: 19.62343803475381 | Evapotranspiration: 46.77377087805489 | Pumping_Rate: 115.71881536230204 | Land_Use: Agricultural
Month: 57 | Well_ID: 15 | Groundwater_Level: 8.329705684861324 | Precipitation: 63.409612344824254 | Temperature: 33.38196513604102 | Evapotranspiration: 21.948282482571237 | Pumping_Rate: 88.00300029672051 | Land_Use: Urban
Month: 58 | Well_ID: 15 | Groundwater_Level: 9.085884658792141 | Precipitation: 28.56285533919689 | Temperature: 20.272465600286345 | Evapotranspiration: 40.7684814465768 | Pumping_Rate: 77.6449668904795 | Land_Use: Agricultural
Month: 59 | Well_ID: 15 | Groundwater_Level: 11.342371520944722 | Precipitation: 18.924824679678714 | Temperature: 19.2332474470202 | Evapotranspiration: 8.303225822742979 | Pumping_Rate: 96.85096877309128 | Land_Use: Urban
Month: 60 | Well_ID: 15 | Groundwater_Level: 7.439809290792411 | Precipitation: 66.35779316050058 | Temperature: 30.686572711823647 | Evapotranspiration: 18.058105989077106 | Pumping_Rate: 118.3837222474987 | Land_Use: Urban
Month: 1 | Well_ID: 16 | Groundwater_Level: 9.961783346926941 | Precipitation: 57.52819052195033 | Temperature: 26.692764381429573 | Evapotranspiration: 20.412215438132254 | Pumping_Rate: 99.235176142444 | Land_Use: Urban
Month: 2 | Well_ID: 16 | Groundwater_Level: 8.593897940894578 | Precipitation: 31.95896891284979 | Temperature: 20.310372117318007 | Evapotranspiration: 16.47491310559278 | Pumping_Rate: 93.4852357858943 | Land_Use: Agricultural
Month: 3 | Well_ID: 16 | Groundwater_Level: 9.598503117607983 | Precipitation: 32.606738374506115 | Temperature: 26.083124877023096 | Evapotranspiration: 14.1641161021242 | Pumping_Rate: 101.75110872453686 | Land_Use: Urban
Month: 4 | Well_ID: 16 | Groundwater_Level: 12.26154066545124 | Precipitation: 72.50869568829539 | Temperature: 19.871236581798613 | Evapotranspiration: 34.129989121377974 | Pumping_Rate: 81.88423206289136 | Land_Use: Agricultural
Month: 5 | Well_ID: 16 | Groundwater_Level: 10.252508490411051 | Precipitation: 26.21176214265344 | Temperature: 30.504106992113027 | Evapotranspiration: 27.859323022721387 | Pumping_Rate: 89.70382219470886 | Land_Use: Agricultural
Month: 6 | Well_ID: 16 | Groundwater_Level: 10.129756966284296 | Precipitation: 82.85345906511927 | Temperature: 30.30685482436567 | Evapotranspiration: 33.794053976051096 | Pumping_Rate: 37.42622683284988 | Land_Use: Natural
Month: 7 | Well_ID: 16 | Groundwater_Level: 7.483489113820661 | Precipitation: 31.987585307042625 | Temperature: 27.660030994109714 | Evapotranspiration: 36.90472686121513 | Pumping_Rate: 129.21178692557103 | Land_Use: Urban
Month: 8 | Well_ID: 16 | Groundwater_Level: 11.860615749271238 | Precipitation: 62.76783851216766 | Temperature: 26.808305306235084 | Evapotranspiration: 32.65616993172534 | Pumping_Rate: 108.96393340965285 | Land_Use: Natural
Month: 9 | Well_ID: 16 | Groundwater_Level: 11.82142937009706 | Precipitation: 43.42763048502031 | Temperature: 33.80594062433687 | Evapotranspiration: 36.57763176150374 | Pumping_Rate: 76.7963246789971 | Land_Use: Natural
Month: 10 | Well_ID: 16 | Groundwater_Level: 15.015641219335611 | Precipitation: 62.06374862164686 | Temperature: 24.998431636941127 | Evapotranspiration: 29.304677137577308 | Pumping_Rate: 156.96204944065715 | Land_Use: Agricultural
Month: 11 | Well_ID: 16 | Groundwater_Level: 10.227463199242917 | Precipitation: 39.11771995771615 | Temperature: 19.090629372895993 | Evapotranspiration: 18.13006611694255 | Pumping_Rate: 102.6104944117716 | Land_Use: Urban
Month: 12 | Well_ID: 16 | Groundwater_Level: 11.429357304765908 | Precipitation: 46.74414187855412 | Temperature: 27.247369564161534 | Evapotranspiration: 40.57814180820796 | Pumping_Rate: 68.91569284074409 | Land_Use: Agricultural
Month: 13 | Well_ID: 16 | Groundwater_Level: 11.630982641217871 | Precipitation: 50.818383507914426 | Temperature: 35.430235247685566 | Evapotranspiration: 24.10887867218873 | Pumping_Rate: 125.70212264411376 | Land_Use: Agricultural
Month: 14 | Well_ID: 16 | Groundwater_Level: 14.420422400679724 | Precipitation: 29.956250884370547 | Temperature: 19.92620253407074 | Evapotranspiration: 20.64403701237574 | Pumping_Rate: 111.94144649527787 | Land_Use: Urban
Month: 15 | Well_ID: 16 | Groundwater_Level: 11.199442123930066 | Precipitation: 64.81648690840251 | Temperature: 23.192686166530073 | Evapotranspiration: 28.220821241956017 | Pumping_Rate: 111.83739956452658 | Land_Use: Agricultural
Month: 16 | Well_ID: 16 | Groundwater_Level: 12.062946164479612 | Precipitation: 39.7357286705683 | Temperature: 27.08223019050726 | Evapotranspiration: 20.87189080703487 | Pumping_Rate: 87.22733186045228 | Land_Use: Urban
Month: 17 | Well_ID: 16 | Groundwater_Level: 12.825121387013198 | Precipitation: 45.428001693199626 | Temperature: 24.730475754971305 | Evapotranspiration: 25.825696180105677 | Pumping_Rate: 113.51487171334104 | Land_Use: Urban
Month: 18 | Well_ID: 16 | Groundwater_Level: 12.075802443125351 | Precipitation: 30.113012507829755 | Temperature: 20.088482098113424 | Evapotranspiration: 33.440539215634665 | Pumping_Rate: 92.14725129336716 | Land_Use: Agricultural
Month: 19 | Well_ID: 16 | Groundwater_Level: 10.891156136297685 | Precipitation: -1.24667317590621 | Temperature: 30.609289281152353 | Evapotranspiration: 33.48341739246127 | Pumping_Rate: 116.67824354937527 | Land_Use: Agricultural
Month: 20 | Well_ID: 16 | Groundwater_Level: 12.241260636563226 | Precipitation: 46.17944474799662 | Temperature: 36.6002036100863 | Evapotranspiration: 21.021699335743705 | Pumping_Rate: 42.851666379680836 | Land_Use: Natural
Month: 21 | Well_ID: 16 | Groundwater_Level: 14.056540265615581 | Precipitation: 98.25230843225832 | Temperature: 25.98065729511954 | Evapotranspiration: 25.122946270512553 | Pumping_Rate: 86.98379611062433 | Land_Use: Agricultural
Month: 22 | Well_ID: 16 | Groundwater_Level: 9.899191086952683 | Precipitation: 65.69208575796047 | Temperature: 20.479658551319996 | Evapotranspiration: 40.743330047702436 | Pumping_Rate: 151.66465293424585 | Land_Use: Urban
Month: 23 | Well_ID: 16 | Groundwater_Level: 12.24755670263246 | Precipitation: 49.61479240531211 | Temperature: 17.255197374732624 | Evapotranspiration: 34.96400117733941 | Pumping_Rate: 76.987976337991 | Land_Use: Natural
Month: 24 | Well_ID: 16 | Groundwater_Level: 10.597018123229411 | Precipitation: 44.742183415834646 | Temperature: 26.289879906105906 | Evapotranspiration: 50.750650393485415 | Pumping_Rate: 81.88485107520441 | Land_Use: Urban
Month: 25 | Well_ID: 16 | Groundwater_Level: 14.389133575011147 | Precipitation: 50.449317856240924 | Temperature: 30.519386716581288 | Evapotranspiration: 41.80128173741528 | Pumping_Rate: 86.56115984650074 | Land_Use: Natural
Month: 26 | Well_ID: 16 | Groundwater_Level: 8.940572879058156 | Precipitation: 60.942382303504196 | Temperature: 27.375838732476907 | Evapotranspiration: 41.44293068559939 | Pumping_Rate: 63.5558159233407 | Land_Use: Agricultural
Month: 27 | Well_ID: 16 | Groundwater_Level: 10.84321910789847 | Precipitation: 26.383743693823103 | Temperature: 24.98798079540573 | Evapotranspiration: 16.12131449544198 | Pumping_Rate: 33.75157671315244 | Land_Use: Agricultural
Month: 28 | Well_ID: 16 | Groundwater_Level: 12.675992053950496 | Precipitation: 72.28643389337745 | Temperature: 22.053641741053468 | Evapotranspiration: 37.63860351633423 | Pumping_Rate: 93.08240804429161 | Land_Use: Agricultural
Month: 29 | Well_ID: 16 | Groundwater_Level: 14.99978535990253 | Precipitation: 64.30762630882488 | Temperature: 19.53918183640955 | Evapotranspiration: 29.468931983030892 | Pumping_Rate: 104.0757827224497 | Land_Use: Urban
Month: 30 | Well_ID: 16 | Groundwater_Level: 11.671435942827069 | Precipitation: 64.36371451415869 | Temperature: 29.17375663162441 | Evapotranspiration: 24.490181964617506 | Pumping_Rate: 98.42484794384043 | Land_Use: Natural
Month: 31 | Well_ID: 16 | Groundwater_Level: 10.61422342692826 | Precipitation: 58.76951477619455 | Temperature: 29.568858106927927 | Evapotranspiration: 31.680153405325285 | Pumping_Rate: 95.65364314156339 | Land_Use: Urban
Month: 32 | Well_ID: 16 | Groundwater_Level: 15.396653018802049 | Precipitation: 50.3923331538798 | Temperature: 17.271351066546334 | Evapotranspiration: 39.45211534611483 | Pumping_Rate: 101.29122612551163 | Land_Use: Natural
Month: 33 | Well_ID: 16 | Groundwater_Level: 8.636684469660786 | Precipitation: 63.457224719336395 | Temperature: 32.94919489090342 | Evapotranspiration: 35.008315910042114 | Pumping_Rate: 130.68524414652293 | Land_Use: Agricultural
Month: 34 | Well_ID: 16 | Groundwater_Level: 7.0228360708149715 | Precipitation: 61.83628267482756 | Temperature: 27.870356104470005 | Evapotranspiration: 21.215261986579403 | Pumping_Rate: 94.28661442212349 | Land_Use: Urban
Month: 35 | Well_ID: 16 | Groundwater_Level: 12.178354082752797 | Precipitation: 42.91918578117952 | Temperature: 31.997973225728966 | Evapotranspiration: 37.424589135926205 | Pumping_Rate: 82.77752268738192 | Land_Use: Agricultural
Month: 36 | Well_ID: 16 | Groundwater_Level: 10.163083001900253 | Precipitation: 38.52796454206198 | Temperature: 18.289361257574424 | Evapotranspiration: 23.624124579240362 | Pumping_Rate: 91.56623545335741 | Land_Use: Urban
Month: 37 | Well_ID: 16 | Groundwater_Level: 8.985491277713644 | Precipitation: 52.03712590523973 | Temperature: 18.170879222922807 | Evapotranspiration: 32.16683118964286 | Pumping_Rate: 117.38040279270328 | Land_Use: Agricultural
Month: 38 | Well_ID: 16 | Groundwater_Level: 12.298300808448998 | Precipitation: 80.98040302990374 | Temperature: 24.255153451163515 | Evapotranspiration: 26.966499325228657 | Pumping_Rate: 142.36080635629747 | Land_Use: Urban
Month: 39 | Well_ID: 16 | Groundwater_Level: 11.216701747061345 | Precipitation: 25.217858486921983 | Temperature: 27.513922134475973 | Evapotranspiration: 27.811337482643744 | Pumping_Rate: 81.15568782492466 | Land_Use: Urban
Month: 40 | Well_ID: 16 | Groundwater_Level: 9.443395196463332 | Precipitation: 20.6494946849512 | Temperature: 33.98180411463482 | Evapotranspiration: 37.662429750405096 | Pumping_Rate: 102.9680136108665 | Land_Use: Natural
Month: 41 | Well_ID: 16 | Groundwater_Level: 7.849428981131119 | Precipitation: 53.29521682473033 | Temperature: 28.530394569075657 | Evapotranspiration: 19.59806280184102 | Pumping_Rate: 110.15072325807878 | Land_Use: Agricultural
Month: 42 | Well_ID: 16 | Groundwater_Level: 11.990591918465032 | Precipitation: 51.01775403712036 | Temperature: 23.786593615939832 | Evapotranspiration: 49.45195074276933 | Pumping_Rate: 70.22265979813531 | Land_Use: Natural
Month: 43 | Well_ID: 16 | Groundwater_Level: 11.380013996250662 | Precipitation: 53.466833287408164 | Temperature: 19.86815396167054 | Evapotranspiration: 11.789139307055036 | Pumping_Rate: 100.61251501638755 | Land_Use: Natural
Month: 44 | Well_ID: 16 | Groundwater_Level: 9.714641752457021 | Precipitation: 54.87906395817001 | Temperature: 31.150002863595752 | Evapotranspiration: 24.02332316745143 | Pumping_Rate: 56.02978427973715 | Land_Use: Agricultural
Month: 45 | Well_ID: 16 | Groundwater_Level: 13.440253174159112 | Precipitation: 45.535954907303896 | Temperature: 20.176472871246425 | Evapotranspiration: 33.70211889941741 | Pumping_Rate: 46.928490887818036 | Land_Use: Urban
Month: 46 | Well_ID: 16 | Groundwater_Level: 7.442551423874372 | Precipitation: 79.79726877204165 | Temperature: 33.142342773861614 | Evapotranspiration: 35.8431416643531 | Pumping_Rate: 111.0023922367677 | Land_Use: Natural
Month: 47 | Well_ID: 16 | Groundwater_Level: 6.370308483712574 | Precipitation: 17.98192043046969 | Temperature: 23.578076751967455 | Evapotranspiration: 28.99524279428294 | Pumping_Rate: 88.48375776007651 | Land_Use: Agricultural
Month: 48 | Well_ID: 16 | Groundwater_Level: 7.880196571433187 | Precipitation: 33.43005950439508 | Temperature: 32.95291036308925 | Evapotranspiration: 29.42609296998457 | Pumping_Rate: 106.06841222863657 | Land_Use: Urban
Month: 49 | Well_ID: 16 | Groundwater_Level: 9.020602629873988 | Precipitation: 47.93490479701905 | Temperature: 28.39465645029639 | Evapotranspiration: 34.10550085327617 | Pumping_Rate: 99.4631506897495 | Land_Use: Natural
Month: 50 | Well_ID: 16 | Groundwater_Level: 9.452380175377268 | Precipitation: 17.13622377691666 | Temperature: 24.31502255278771 | Evapotranspiration: 27.689305225423197 | Pumping_Rate: 70.70799854008608 | Land_Use: Natural
Month: 51 | Well_ID: 16 | Groundwater_Level: 8.344334249536262 | Precipitation: 46.48291191135858 | Temperature: 22.403018140869367 | Evapotranspiration: 43.93181257934906 | Pumping_Rate: 98.6423709410699 | Land_Use: Natural
Month: 52 | Well_ID: 16 | Groundwater_Level: 9.400164711102839 | Precipitation: 83.22940331456036 | Temperature: 23.2954606132696 | Evapotranspiration: 38.39349114231602 | Pumping_Rate: 63.006960849554346 | Land_Use: Urban
Month: 53 | Well_ID: 16 | Groundwater_Level: 6.071272564589185 | Precipitation: 50.41772976591923 | Temperature: 27.141583461876188 | Evapotranspiration: 38.728243510056345 | Pumping_Rate: 141.729170740042 | Land_Use: Natural
Month: 54 | Well_ID: 16 | Groundwater_Level: 11.35007272538648 | Precipitation: 54.61401811437367 | Temperature: 25.385782481088583 | Evapotranspiration: 20.338432766295828 | Pumping_Rate: 59.32088965420108 | Land_Use: Urban
Month: 55 | Well_ID: 16 | Groundwater_Level: 8.1971038685923 | Precipitation: 24.796704696548396 | Temperature: 22.030942959656475 | Evapotranspiration: 29.20611575594297 | Pumping_Rate: 94.12644187094256 | Land_Use: Natural
Month: 56 | Well_ID: 16 | Groundwater_Level: 10.506233136509321 | Precipitation: 37.67277183921045 | Temperature: 24.17184294841184 | Evapotranspiration: 26.995340512792964 | Pumping_Rate: 68.73185235858256 | Land_Use: Agricultural
Month: 57 | Well_ID: 16 | Groundwater_Level: 8.879322959534969 | Precipitation: 42.49607239352126 | Temperature: 25.39288514859575 | Evapotranspiration: 19.943986243105343 | Pumping_Rate: 117.11263520082386 | Land_Use: Natural
Month: 58 | Well_ID: 16 | Groundwater_Level: 9.042144795494258 | Precipitation: 43.64569806487532 | Temperature: 14.35632952792594 | Evapotranspiration: 33.60164183945767 | Pumping_Rate: 90.05705886155492 | Land_Use: Agricultural
Month: 59 | Well_ID: 16 | Groundwater_Level: 9.21592705618013 | Precipitation: 75.63287590007538 | Temperature: 27.290840573943495 | Evapotranspiration: 24.623542422201837 | Pumping_Rate: 84.43999841136369 | Land_Use: Agricultural
Month: 60 | Well_ID: 16 | Groundwater_Level: 8.932914410967921 | Precipitation: 61.15382121450249 | Temperature: 20.101393876415965 | Evapotranspiration: 36.55403829850237 | Pumping_Rate: 125.59604635154663 | Land_Use: Agricultural
Month: 1 | Well_ID: 17 | Groundwater_Level: 9.297668211888338 | Precipitation: 27.77084086125936 | Temperature: 19.233337983971275 | Evapotranspiration: 19.29808437105668 | Pumping_Rate: 100.88291775032657 | Land_Use: Urban
Month: 2 | Well_ID: 17 | Groundwater_Level: 10.6590491761381 | Precipitation: 54.9300955686401 | Temperature: 16.56327826444645 | Evapotranspiration: 47.19040612841821 | Pumping_Rate: 115.49933337807902 | Land_Use: Agricultural
Month: 3 | Well_ID: 17 | Groundwater_Level: 8.39618356771233 | Precipitation: 59.9644349699357 | Temperature: 16.030537510660547 | Evapotranspiration: 21.03667341407938 | Pumping_Rate: 70.56022190447605 | Land_Use: Natural
Month: 4 | Well_ID: 17 | Groundwater_Level: 9.437404907655814 | Precipitation: 72.80298077042534 | Temperature: 18.222762484438555 | Evapotranspiration: 32.19302337200436 | Pumping_Rate: 57.855491682174794 | Land_Use: Urban
Month: 5 | Well_ID: 17 | Groundwater_Level: 7.8699283950927885 | Precipitation: 81.61081373136747 | Temperature: 21.454895211847546 | Evapotranspiration: 37.918593103880674 | Pumping_Rate: 103.216238861204 | Land_Use: Agricultural
Month: 6 | Well_ID: 17 | Groundwater_Level: 10.973174603379865 | Precipitation: 29.698116163442627 | Temperature: 34.76629568763284 | Evapotranspiration: 24.29359569799887 | Pumping_Rate: 90.43460933515806 | Land_Use: Urban
Month: 7 | Well_ID: 17 | Groundwater_Level: 6.7969317659286235 | Precipitation: 33.78284977579324 | Temperature: 22.37060162052398 | Evapotranspiration: 38.5246864343295 | Pumping_Rate: 118.79304017361832 | Land_Use: Urban
Month: 8 | Well_ID: 17 | Groundwater_Level: 11.821215191155833 | Precipitation: 24.848442821707675 | Temperature: 25.888750531340158 | Evapotranspiration: 17.708164021995838 | Pumping_Rate: 97.60274642012351 | Land_Use: Urban
Month: 9 | Well_ID: 17 | Groundwater_Level: 8.220994958744733 | Precipitation: 45.31960281786038 | Temperature: 27.002406932531642 | Evapotranspiration: 44.521176991825605 | Pumping_Rate: 106.1522601770389 | Land_Use: Natural
Month: 10 | Well_ID: 17 | Groundwater_Level: 5.5335268177867825 | Precipitation: 59.32716748892668 | Temperature: 25.655325931079243 | Evapotranspiration: 30.141492649657582 | Pumping_Rate: 51.29852410176268 | Land_Use: Agricultural
Month: 11 | Well_ID: 17 | Groundwater_Level: 8.756190863959421 | Precipitation: 69.74669033178203 | Temperature: 24.612782696370033 | Evapotranspiration: 24.035885920311202 | Pumping_Rate: 156.6531081884277 | Land_Use: Urban
Month: 12 | Well_ID: 17 | Groundwater_Level: 7.253194495892135 | Precipitation: 48.48097952714954 | Temperature: 19.023531182003776 | Evapotranspiration: 27.008182275725655 | Pumping_Rate: 95.07274044903905 | Land_Use: Urban
Month: 13 | Well_ID: 17 | Groundwater_Level: 10.421511109428542 | Precipitation: 43.60304953490312 | Temperature: 32.25463774139606 | Evapotranspiration: 38.089192693927195 | Pumping_Rate: 120.92760911017596 | Land_Use: Urban
Month: 14 | Well_ID: 17 | Groundwater_Level: 7.56864563623506 | Precipitation: 53.03515984497481 | Temperature: 34.03598321818943 | Evapotranspiration: 24.155447081495616 | Pumping_Rate: 74.91724989341121 | Land_Use: Agricultural
Month: 15 | Well_ID: 17 | Groundwater_Level: 8.123011970646601 | Precipitation: 33.29714196739954 | Temperature: 16.58670652938657 | Evapotranspiration: 22.506423105772225 | Pumping_Rate: 109.24029706652023 | Land_Use: Urban
Month: 16 | Well_ID: 17 | Groundwater_Level: 5.384616308330372 | Precipitation: 91.79077443389546 | Temperature: 19.8798570455681 | Evapotranspiration: 27.784634024162617 | Pumping_Rate: 60.91465709425764 | Land_Use: Urban
Month: 17 | Well_ID: 17 | Groundwater_Level: 8.41320835910881 | Precipitation: 17.846779457638824 | Temperature: 23.60094828811497 | Evapotranspiration: 18.23037887230032 | Pumping_Rate: 113.56203514779013 | Land_Use: Natural
Month: 18 | Well_ID: 17 | Groundwater_Level: 4.628920185028015 | Precipitation: 53.694811577914486 | Temperature: 20.177311025449043 | Evapotranspiration: 48.205439079418156 | Pumping_Rate: 89.32077746842502 | Land_Use: Agricultural
Month: 19 | Well_ID: 17 | Groundwater_Level: 6.4713631041039354 | Precipitation: 90.47212438459279 | Temperature: 27.529827767279325 | Evapotranspiration: 24.336054087852766 | Pumping_Rate: 100.87571511806702 | Land_Use: Natural
Month: 20 | Well_ID: 17 | Groundwater_Level: 11.324992298951175 | Precipitation: 50.13599689119996 | Temperature: 21.358638987966934 | Evapotranspiration: 38.31616786180403 | Pumping_Rate: 120.93922090390292 | Land_Use: Agricultural
Month: 21 | Well_ID: 17 | Groundwater_Level: 11.542116731967884 | Precipitation: 46.19921929997011 | Temperature: 35.825280339033014 | Evapotranspiration: 32.09470083647773 | Pumping_Rate: 63.023790663391594 | Land_Use: Agricultural
Month: 22 | Well_ID: 17 | Groundwater_Level: 10.987989594899641 | Precipitation: 42.851091543791455 | Temperature: 30.95274297171798 | Evapotranspiration: 20.15465949518032 | Pumping_Rate: 79.4652480816161 | Land_Use: Agricultural
Month: 23 | Well_ID: 17 | Groundwater_Level: 8.368728886427931 | Precipitation: 46.392166364751844 | Temperature: 26.062870153161075 | Evapotranspiration: 29.940452907872707 | Pumping_Rate: 113.71972843260296 | Land_Use: Natural
Month: 24 | Well_ID: 17 | Groundwater_Level: 10.370764425297182 | Precipitation: 77.45696949353061 | Temperature: 30.13493131659866 | Evapotranspiration: 37.84002779310748 | Pumping_Rate: 162.94664423640242 | Land_Use: Natural
Month: 25 | Well_ID: 17 | Groundwater_Level: 10.619252486685033 | Precipitation: 5.7627617734098635 | Temperature: 30.529502121786546 | Evapotranspiration: 28.117386649136936 | Pumping_Rate: 95.85752996015555 | Land_Use: Natural
Month: 26 | Well_ID: 17 | Groundwater_Level: 8.46565073101985 | Precipitation: 80.6686740259265 | Temperature: 22.180262559708783 | Evapotranspiration: 41.931129458510284 | Pumping_Rate: 117.73408353771798 | Land_Use: Natural
Month: 27 | Well_ID: 17 | Groundwater_Level: 13.939669205756275 | Precipitation: 21.5208569509971 | Temperature: 20.918913777290175 | Evapotranspiration: 40.21515392781864 | Pumping_Rate: 96.7908559042456 | Land_Use: Urban
Month: 28 | Well_ID: 17 | Groundwater_Level: 12.831615142368502 | Precipitation: 44.6669534153117 | Temperature: 25.390715314848237 | Evapotranspiration: 39.18914854658329 | Pumping_Rate: 158.267367842689 | Land_Use: Urban
Month: 29 | Well_ID: 17 | Groundwater_Level: 10.77150609265786 | Precipitation: 41.41511159402676 | Temperature: 29.30818062248972 | Evapotranspiration: 25.40343227727003 | Pumping_Rate: 47.58334999104233 | Land_Use: Urban
Month: 30 | Well_ID: 17 | Groundwater_Level: 11.395328244740726 | Precipitation: 61.7710653954144 | Temperature: 25.695301993267087 | Evapotranspiration: 19.20157552218513 | Pumping_Rate: 102.83863134008074 | Land_Use: Agricultural
Month: 31 | Well_ID: 17 | Groundwater_Level: 11.877133334201439 | Precipitation: 18.03751296232505 | Temperature: 17.115017589045014 | Evapotranspiration: 23.864123946372054 | Pumping_Rate: 51.23367899313817 | Land_Use: Urban
Month: 32 | Well_ID: 17 | Groundwater_Level: 7.485573558056141 | Precipitation: 59.24345332163886 | Temperature: 20.98587778024579 | Evapotranspiration: 31.962409406667206 | Pumping_Rate: 24.802852883898503 | Land_Use: Agricultural
Month: 33 | Well_ID: 17 | Groundwater_Level: 11.172474276643182 | Precipitation: 90.48619246573705 | Temperature: 24.63013568202811 | Evapotranspiration: 35.45786713532355 | Pumping_Rate: 108.92386159353451 | Land_Use: Natural
Month: 34 | Well_ID: 17 | Groundwater_Level: 10.389077787851722 | Precipitation: 22.73651990814379 | Temperature: 24.62167197837085 | Evapotranspiration: 8.284285952395525 | Pumping_Rate: 104.18493388442377 | Land_Use: Agricultural
Month: 35 | Well_ID: 17 | Groundwater_Level: 9.82385661716295 | Precipitation: 53.79412335220791 | Temperature: 34.86271088394904 | Evapotranspiration: 29.918867983882496 | Pumping_Rate: 91.45489186773396 | Land_Use: Agricultural
Month: 36 | Well_ID: 17 | Groundwater_Level: 11.326265574188508 | Precipitation: 36.76035644406782 | Temperature: 18.07006028800501 | Evapotranspiration: 31.580892253231845 | Pumping_Rate: 96.81417729880741 | Land_Use: Urban
Month: 37 | Well_ID: 17 | Groundwater_Level: 15.532101975899415 | Precipitation: 58.517744123860716 | Temperature: 27.527946209179373 | Evapotranspiration: 27.224557436844485 | Pumping_Rate: 192.94898302213772 | Land_Use: Natural
Month: 38 | Well_ID: 17 | Groundwater_Level: 13.253235682047883 | Precipitation: 50.38295554831504 | Temperature: 32.44556554164145 | Evapotranspiration: 42.912738390158786 | Pumping_Rate: 92.25474585905697 | Land_Use: Natural
Month: 39 | Well_ID: 17 | Groundwater_Level: 10.850329619481732 | Precipitation: 37.170261819113804 | Temperature: 36.35724872711398 | Evapotranspiration: 34.21780074250871 | Pumping_Rate: 115.30373083750224 | Land_Use: Urban
Month: 40 | Well_ID: 17 | Groundwater_Level: 13.145160699277415 | Precipitation: 59.75744569742148 | Temperature: 22.978012884080194 | Evapotranspiration: 43.10191908080897 | Pumping_Rate: 80.51905541158357 | Land_Use: Natural
Month: 41 | Well_ID: 17 | Groundwater_Level: 14.792132727811424 | Precipitation: 86.08696219573486 | Temperature: 27.457147263600998 | Evapotranspiration: 27.840394796497677 | Pumping_Rate: 108.8569772512181 | Land_Use: Natural
Month: 42 | Well_ID: 17 | Groundwater_Level: 13.82228074047655 | Precipitation: 46.18192416545403 | Temperature: 27.848801785993235 | Evapotranspiration: 39.37477492506925 | Pumping_Rate: 92.85298974833148 | Land_Use: Natural
Month: 43 | Well_ID: 17 | Groundwater_Level: 12.058172079997577 | Precipitation: 64.39515884296364 | Temperature: 25.977408657766453 | Evapotranspiration: 46.350663945275194 | Pumping_Rate: 87.6844455181081 | Land_Use: Urban
Month: 44 | Well_ID: 17 | Groundwater_Level: 10.597478878414202 | Precipitation: 24.134540842576726 | Temperature: 24.50577399380347 | Evapotranspiration: 43.116934492726614 | Pumping_Rate: 154.56695596600974 | Land_Use: Natural
Month: 45 | Well_ID: 17 | Groundwater_Level: 13.22711336198106 | Precipitation: 30.871272463639826 | Temperature: 27.17987694750023 | Evapotranspiration: 19.07858406571267 | Pumping_Rate: 135.31554889553016 | Land_Use: Agricultural
Month: 46 | Well_ID: 17 | Groundwater_Level: 12.544246198426348 | Precipitation: 59.44812555760755 | Temperature: 12.338769573901573 | Evapotranspiration: 27.463239224576192 | Pumping_Rate: 104.10239942197693 | Land_Use: Agricultural
Month: 47 | Well_ID: 17 | Groundwater_Level: 13.462074319348126 | Precipitation: 79.6823205707193 | Temperature: 28.410347450313157 | Evapotranspiration: 26.548352945502035 | Pumping_Rate: 30.873641921680996 | Land_Use: Natural
Month: 48 | Well_ID: 17 | Groundwater_Level: 12.84484170734393 | Precipitation: 57.1122669757132 | Temperature: 25.630889518309836 | Evapotranspiration: 34.89254535076328 | Pumping_Rate: 89.16972330242291 | Land_Use: Urban
Month: 49 | Well_ID: 17 | Groundwater_Level: 13.565486070785253 | Precipitation: 43.73883938953691 | Temperature: 23.887625516108674 | Evapotranspiration: 36.86353555014533 | Pumping_Rate: 181.0908269321525 | Land_Use: Urban
Month: 50 | Well_ID: 17 | Groundwater_Level: 10.277615445993085 | Precipitation: 49.98582810846708 | Temperature: 35.23431097859779 | Evapotranspiration: 21.611073259742636 | Pumping_Rate: 93.08015000080876 | Land_Use: Urban
Month: 51 | Well_ID: 17 | Groundwater_Level: 13.855222938326913 | Precipitation: 24.99184532060565 | Temperature: 21.625329906047238 | Evapotranspiration: 30.678385139169375 | Pumping_Rate: 133.09652716160974 | Land_Use: Natural
Month: 52 | Well_ID: 17 | Groundwater_Level: 11.479512616190014 | Precipitation: 62.09030652710734 | Temperature: 22.984620054674846 | Evapotranspiration: 9.800726678438636 | Pumping_Rate: 143.25827205857803 | Land_Use: Natural
Month: 53 | Well_ID: 17 | Groundwater_Level: 15.091188154192588 | Precipitation: 67.64666124646818 | Temperature: 34.95776651102367 | Evapotranspiration: 44.419450058018896 | Pumping_Rate: 106.56891747567926 | Land_Use: Agricultural
Month: 54 | Well_ID: 17 | Groundwater_Level: 9.412115148734442 | Precipitation: 40.958193343338394 | Temperature: 20.839693475750718 | Evapotranspiration: 24.876257593233063 | Pumping_Rate: 74.74535104395544 | Land_Use: Urban
